time,adp,sdadp,asa,sdasa,asp,sdasp,aspp,sdaspp,atp,sdatp,hs,sdhs,hsp,sdhsp,nadp,sdnadp,nadph,sdnadph,phos,sdphos,thr,sdthr,V
9,0.3546007129680375,0.035391109,0.0536495186892036,0.005182219,1.758652714841329,0.180130685,0.0056990678301297,0.00139492,14.645399287031958,0.466608891,0.1432832708299666,0.01122418,0.0276938053134595,0.005309627,0.4352456367266571,0.039544929,1.564754363273342,0.162455071,0.3212078398244481,0.030686562,2.0110216224959085,0.202758367,1.0
10,0.3959110448663004,0.039356135,0.0539760997082617,0.005089881,1.7350319157058345,0.178306841,0.0056444714603895,0.001378937,14.604088955133694,0.462643865,0.1572245525533747,0.011843365,0.0332210936214461,0.006053249,0.4839500187348118,0.043490871,1.5160499812651878,0.158509129,0.3570454797844645,0.03392395,2.014901866950692,0.203327727,1.0
11,0.4373676377852512,0.04330463,0.0541495687412589,0.004989296,1.7120173913553935,0.176560906,0.0055884848699429,0.001363913,14.562632362214744,0.45869537,0.1699615258927548,0.012330549,0.0388624558437205,0.006781932,0.531545217787015,0.047283104,1.4684547822129843,0.154716896,0.3929166970715873,0.037158785,2.019420573296926,0.203973404,1.0
12,0.4788976430921908,0.047227059,0.0542131422788142,0.004884989,1.6896035010413837,0.174888401,0.0055328897463957,0.001349872,14.521102356907802,0.454772941,0.1815333227998275,0.012699678,0.0445510257765515,0.007486607,0.577996965813445,0.050926177,1.4220030341865544,0.151073823,0.4288137275692433,0.04039058,2.0245661183570247,0.204690453,1.0
13,0.5204331934278326,0.051115333,0.0541953080421899,0.004779823,1.6677849701038012,0.173285209,0.0054788470277947,0.001336792,14.47956680657216,0.450884667,0.1919887112945753,0.012964233,0.0502315663691882,0.008160368,0.6232862612773912,0.054425664,1.3767137387226074,0.147574336,0.4647227800308494,0.043618173,2.030320597162448,0.205473575,1.0
14,0.561911373967916,0.054962634,0.0541149031828041,0.004675582,1.6465568367401069,0.171747542,0.0054271114381293,0.001324627,14.43808862603208,0.447037366,0.201380937930932,0.013136872,0.0558584920772507,0.008798027,0.6674039548912823,0.057787606,1.3325960451087158,0.144212394,0.5006257704525358,0.04683998,2.0366617186307745,0.206317349,1.0
15,0.6032740025177474,0.058763254,0.0539843576960134,0.004573352,1.625914415374394,0.170271904,0.0053781661299796,0.001313318,14.39672599748225,0.443236746,0.2097646429074668,0.013229269,0.0613941596138536,0.009395765,0.7103473014522732,0.061018175,1.2896526985477248,0.140981825,0.5365016767739141,0.050054171,2.0435642582782902,0.207216392,1.0
,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.001,0.0,0.001,2.0,0.201,0.0,0.001,10.0,0.501,0.0,0.001,0.0,0.001,0.0,0.001,2.0,0.201,0.0,0.001,2.0,0.201,1.0
1,0.037626698684572,0.004650017,0.0188468668945274,0.002811504,1.9708135257491437,0.198201224,0.0048220417594973,0.001454199,9.96237330131542,0.497349983,0.0053593411631151,0.001510033,0.0001530922624674,0.001022291,0.0320486533436548,0.004094364,1.9679513466563456,0.197905636,0.0326515646626071,0.004173526,2.000005132171245,0.201000749,1.0
