time;adp;asa;asp;aspp;atp;hs;hsp;nadp;nadph;phos;thr
28.;1.0946964515322515;0.03915535088728663;1.455160275028548;0.003755169243454792;8.905303548467735;0.1839684782799125;0.12572363905609837;1.0857886267217491;0.9142113732782509;0.9652176432326988;2.1922370875046973
29.;1.1287793352709288;0.03844117928969401;1.4438501622469098;0.0037156671863700485;8.871220664729059;0.1815414937591893;0.12762284299029317;1.1101858615042657;0.889814138495734;0.9974408250942659;2.204828654527541
30.;1.1622408242746565;0.03771983013212871;1.4329738808861991;0.003678040471677974;8.837759175725335;0.1788735433491402;0.12921194276683184;1.1336927355643869;0.8663072644356127;1.0293508410361467;2.2175427623940194
31.;1.1950758889172282;0.036991896263481566;1.4225200027199834;0.0036421064219602293;8.804924111082764;0.17599210295736428;0.1304968029236613;1.1563328362000194;0.8436671637999803;1.0609369795716068;2.230357088713546
32.;1.2272813123964361;0.03625809194938822;1.4124770182240947;0.003607692301653685;8.772718687603557;0.1729228669043317;0.13148415564392302;1.1781297462802907;0.8218702537197087;1.0921894644508598;2.2432501749766054
33.;1.258855596799254;0.03551925248976859;1.4028333231723893;0.0035746358756948617;8.74114440320074;0.16968986849050335;0.1321815386840561;1.1991070703089215;0.8008929296910778;1.1230994222395028;2.256201381287584
34.;1.2897988717831552;0.03477632944282298;1.3935772126158876;0.0035427858714768556;8.71020112821684;0.1663155876707681;0.1325972386422693;1.2192884502848276;0.7807115497151714;1.1536588472694087;2.2691908457567704
35.;1.3201128044017005;0.03403038198807902;1.3846968821585117;0.0035120023388224954;8.679887195598292;0.16282104695437297;0.13274023784163694;1.2386975710228985;0.761302428977101;1.1838605642212405;2.2821994487185733
36.;1.3498005089851317;0.033282564957737085;1.3761804362552434;0.003482156900278852;8.65019949101487;0.15922589664636494;0.1326201634199877;1.257358154980913;0.742641845019086;1.2136981886648643;2.2952087818203846
37.;1.3788664563415471;0.03253411408402293;1.3680159030778567;0.0034531328837444073;8.621133543658459;0.1555484905349707;0.13224723748393383;1.2752939469818538;0.7247060530181453;1.2431660859738682;2.3082011219354666
38.;1.4073163818679997;0.031786329037186464;1.360191255326589;0.0034248253308055074;8.592683618132014;0.15180595311082914;0.1316322274104551;1.2925286895241475;0.7074713104758521;1.2722593291267386;2.321159409784131
39.;1.435157192449647;0.031040554853862878;1.3526944362203084;0.0033971408767781413;8.564842807550358;0.1480142393790935;0.1307863955765826;1.309086089632775;0.6909139103672246;1.300973655996286;2.3340672330933696
40.;1.462396872275122;0.030298162370971066;1.3455133897791767;0.003369997501940334;8.537603127724882;0.1441881882936108;0.1297214479733492;1.3249897784177354;0.675010221582264;1.3293054267998325;2.346908814080947
41.;1.4890443879041457;0.029560528280725428;1.3386360944274787;0.0033433241574272097;8.510955612095861;0.14034157080274184;0.1284494813195463;1.3402632646692223;0.6597367353307767;1.357251582427172;2.3596690010120756
42.;1.5151095930868943;0.028829015404424018;1.3320505988936502;0.003317060273390155;8.484890406913108;0.1364871334479881;0.12698292843751008;1.3549298839283197;0.6450701160716794;1.384809604375994;2.372333263543033
43.;1.540603133952789;0.028104953745256792;1.325745059371066;0.0032911551609664316;8.459396866047214;0.13263663839885229;0.12533450178932057;1.369012744526882;0.6309872554731171;1.4119774770025022;2.3848876915345336
44.;1.5655363552599395;0.027389622824132268;1.3197077769263468;0.003265567323080188;8.434463644740065;0.12880090074015169;0.12351713519855391;1.382534672091528;0.6174653279084711;1.4387536527383058;2.3973189969877304
45.;1.5899212084278085;0.026684235729759007;1.313927234199383;0.003240263691870938;8.410078791572191;0.12498982375179289;0.12154392390033175;1.3955181539573962;0.6044818460426018;1.4651370208356063;2.4096145187268587
46.;1.6137701620686733;0.025989925228536145;1.3083921305267454;0.0032152188124576573;8.38622983793133;0.1212124328368401;0.11942806317051383;1.4079852848427226;0.5920147151572752;1.4911268800857016;2.4217622294249033
47.;1.6370961156933752;0.025307732185690823;1.3030914147320254;0.003190413993707246;8.362903884306627;0.11747690866317377;0.11718278588265878;1.4199577150022986;0.5800422849976989;1.516722915817009;2.4337507445427398
48.;1.6599123171998877;0.024638596451492478;1.2980143149563819;0.0031658364466698907;8.340087682800108;0.11379061998918397;0.11482129942774034;1.4314566019148318;0.5685433980851656;1.541925181325477;2.4455693327285273
49.;1.6822322846661029;0.02398335027023872;1.293150365043027;0.0031414784304267004;8.317767715333893;0.11016015654717665;0.11235672250530046;1.4425025663751927;0.5574974336248046;1.5667340837303756;2.457207927203827
50.;1.704069732867859;0.023342714179633378;1.2884894271335388;0.0031173364233802402;8.295930267132137;0.10659136226205057;0.10980202235449318;1.453115653666907;0.5468843463330907;1.591150374089985;2.4686571376469018
51.;1.7254385048361764;0.02271729528805532;1.2840217102750837;0.0030934103356666486;8.27456149516382;0.1030893689899343;0.10716995303814919;1.4633153002920514;0.5366846997079461;1.6151751414623605;2.4799082620731077
52.;1.7463525086599148;0.0221075877500029;1.279737784970103;0.0030697027755644864;8.253647491340079;0.0996586308743117;0.10447299542160644;1.4731203065431837;0.5268796934568143;1.6388098104627442;2.4909532982084084
53.;1.7668256596366538;0.021513975207590588;1.2756285937190674;0.00304621837971891;8.233174340363341;0.09630295933790123;0.10172329949991143;1.4825488150221113;0.5174511849778871;1.6620561417570232;2.501784953855807
54.;1.7868718277795634;0.02093673492918634;1.271685457709199;0.0030229632138802282;8.21312817222043;0.09302555865897179;0.0989326297217531;1.4916182950487822;0.5083817049512164;1.6849162348439295;2.512396655767006
55.;1.806504790604207;0.020376043354912266;1.2679000798854185;0.002999944247845524;8.19349520939578;0.0898290620221966;0.09611231393620484;1.5003455327643174;0.49965446723568113;1.7073925324201562;2.522782556553418
56.;1.825738191048344;0.019831982751724046;1.2642645447035257;0.002977168905531239;8.174261808951634;0.08671556788734693;0.09327319654951098;1.5087466266175815;0.4912533733824176;1.729487825593301;2.532937539202357
57.;1.8445855003206402;0.01930454868639986;1.260771314909943;0.0029546446886991496;8.155414499679344;0.08368667648437285;0.0904255964247095;1.5168369878355565;0.4831630121644424;1.7512052592072314;2.542857218805872
58.;1.863059985430581;0.018793658040818836;1.2574132257186335;0.0029323788708744297;8.136940014569408;0.08074352622045773;0.08757926998824421;1.5246313454136828;0.47536865458631633;1.7725483365714616;2.5525379411609683
59.;1.8811746811210122;0.018299157317971288;1.2541834767658853;0.0029103782564631813;8.118825318878976;0.0778868297727816;0.0847433799267248;1.5321437551216521;0.4678562448783472;1.7935209229378237;2.5619767779601696
60.;1.898942365905343;0.017820831016761268;1.2510756222199864;0.0028886489989954555;8.101057634094643;0.07511690963892595;0.08192646976589174;1.5393876120006045;0.4606123879993954;1.814127247140456;2.5711715183594333
61.;1.9163755419018855;0.017358409886514478;1.2480835594080293;0.002867196471760336;8.083624458098097;0.07243373292378022;0.07913644452521498;1.5463756658262713;0.4536243341737286;1.83437190090491;2.5801206567846933
