time,adp,asa,asp,aspp,atp,hs,hsp,nadp,nadph,phos,thr
0.,0.,0.,2.,0.,12.5,0.,0.,0.,2.,0.,2.
1.,0.03786448725667065,0.019004699548406823,1.970553862176788,0.004883876930263753,12.462135512743325,0.005421211911084621,0.00013193016571763533,0.032286373963107844,1.9677136260368935,0.032848680160689286,2.0000044192677398
2.,0.07561172455432087,0.032217310555958015,1.9420185284811593,0.005343520234931249,12.424388275445677,0.01935438769247344,0.0009943742901658496,0.07734749741992365,1.9226525025800776,0.06927383002922377,2.000071878745313
3.,0.11381619003246833,0.04014529970500385,1.9142485475538047,0.0055625874506670565,12.38618380996753,0.03682482770425201,0.002889083686569455,0.12659195016322894,1.8734080498367722,0.10536451889523178,2.0003296538997026
4.,0.15263176573752485,0.0450280924994791,1.8872225672319458,0.005653104757309644,12.347368234262474,0.055369902541795746,0.005807655873240286,0.17759586888899304,1.8224041311110082,0.14117100510697486,2.0009186770962284
5.,0.19207099829159877,0.048067900543106355,1.8609221365528963,0.005669370878125426,12.307929001708402,0.07375745718137819,0.009620265635788482,0.22908419154774604,1.7709158084522552,0.17678136177768478,2.0019628692087053
6.,0.23208021464619524,0.04995408018107827,1.8353309011050205,0.00564218831162552,12.267919785353806,0.09135371465106192,0.014160724292724077,0.28033856479901204,1.7196614352009894,0.21227730204184558,2.0035583914584896
7.,0.27257629219816304,0.051099937150766134,1.81043414961241,0.005589726341274992,12.227423707801837,0.10783974508497778,0.019263937979329737,0.3309392709386982,1.6690607290613035,0.24772262787755833,2.0057725038312406
8.,0.31346534424135625,0.0517608961266224,1.7862184147866038,0.005522992059079451,12.186534655758642,0.12306993799973566,0.02478105815971646,0.3806366665075794,1.619363333492423,0.2831612940225606,2.0086467008682423
9.,0.3546522535102008,0.05209831099282547,1.7626711710085197,0.005448784986423216,12.145347746489803,0.1369963084935127,0.03058410307892053,0.4292819233430833,1.5707180766569189,0.31861936544485725,2.0122013214397985
10.,0.39604541507757574,0.052215831146686945,1.7397806220837921,0.005371365383595518,12.103954584922427,0.14962614422455908,0.03656580109717774,0.47678766357901103,1.5232123364209917,0.35410824859680246,2.0164402360641884
11.,0.4375589265756217,0.052180927573089855,1.7175355595265105,0.005293427190808762,12.062441073424381,0.16099759960746066,0.04263748591979919,0.5231047178421248,1.4768952821578785,0.38962801346501374,2.0213550001823304
12.,0.4791134136295219,0.05203799053737855,1.6959252712016002,0.00521667962355006,12.02088658637048,0.17116537380635097,0.048726407244176616,0.5682080137244262,1.4317919862755766,0.4251703267617953,2.026928277586944
13.,0.520636135722848,0.05181646716605452,1.674939483153478,0.005142201838216383,11.979363864277152,0.18019222896592604,0.05477307889563763,0.6120878240733615,1.3879121759266415,0.46072085498899407,2.0331365399806876
14.,0.5620607279318567,0.05153600234904393,1.6545683212232882,0.00507066293487628,11.937939272068142,0.1881439643376481,0.06072891637960555,0.6547442493472225,1.345255750652781,0.49626114861737514,2.0399521327755377
15.,0.6033267753505511,0.05120973284853035,1.6348022825988227,0.005002460545229304,11.896673224649447,0.19508646605804514,0.06655423684825457,0.6961836945735278,1.3038163054264758,0.5317700779570673,2.0473448211011167
16.,0.6443793286104127,0.050846425468215606,1.6156322104114067,0.004937809413281613,11.855620671389584,0.2010840156852779,0.07221661320361157,0.7364165992754153,1.2635834007245885,0.5672249059935197,2.0552829258182053
17.,0.6851684189981474,0.05045188255506688,1.5970492668332652,0.004876798826124599,11.814831581001851,0.20619836595413127,0.07768954162996036,0.7754559673723168,1.2245440326276864,0.6026020785420626,2.0637341442014505
18.,0.7256486033267735,0.05002987817986883,1.579044901896489,0.004819430390655864,11.774351396673227,0.21048828430972488,0.08295137295752385,0.8133164155675332,1.1866835844324708,0.6378777999785942,2.072666132265738
19.,0.7657785526062291,0.0495827908853501,1.5616108165531377,0.004765643261951505,11.734221447393772,0.21400938014019513,0.08798445996709409,0.8500135626220099,1.1499864373779936,0.6730284493771836,2.0820469091922713
20.,0.8055206894705539,0.04911203857384142,1.5447389194332766,0.004715331273796884,11.694479310529445,0.21681410181525582,0.09277447859392976,0.8855636458224638,1.1144363541775386,0.7080308796028268,2.0918451303099
21.,0.8448408742771094,0.04861838329538903,1.528421277429625,0.004668354795774352,11.655159125722891,0.21895183277247832,0.09730988788399851,0.9199832907720542,1.0800167092279485,0.7428626315973361,2.102030263822735
22.,0.8837081370853225,0.04810214973122433,1.5126500607211484,0.004624549133410598,11.616291862914679,0.22046904260774688,0.10158150011789811,0.9532893857122042,1.0467106142877982,0.7775020878340131,2.112572697688572
23.,0.9220944513521395,0.04756338582429466,1.4974174832008547,0.004583730655501736,11.577905548647863,0.2214094657663561,0.1055821382222127,0.9854990275301418,1.0145009724698595,0.8119285824744239,2.1234437963307813
24.,0.9599745445685854,0.04700198409267315,1.4827157395352855,0.004545701430580328,11.540025455431419,0.2218142908375909,0.10930636231566196,1.0166295168323158,0.9833704831676858,0.8461224808223423,2.1346159217882086
25.,0.9973257408701318,0.046417775694817996,1.4685369402802215,0.004510252894716999,11.50267425912987,0.22172234997989024,0.11275025104799344,1.0466983860769774,0.9533016139230249,0.8800652369274204,2.146062430102359
26.,1.0341278306907868,0.04581060506182586,1.454873046623127,0.004477168901817779,11.46587216930922,0.22117030209931698,0.11591122640913944,1.075723449078044,0.9242765509219583,0.9137394353798284,2.157757650904773
27.,1.0703629626905404,0.0451803900931793,1.4417158064236928,0.004446228392303407,11.429637037309469,0.2201928059765923,0.11878791305364803,1.1037228630509608,0.896277136949041,0.9471288212445879,2.169676856060584
28.,1.1060155534124754,0.04452717103672732,1.4290566932796382,0.004417207836140589,11.393984446587535,0.21882268115538198,0.12138002502963104,1.130715196303803,0.8692848036961995,0.9802183205467028,2.1817962216624815
29.,1.1410722103937467,0.04385114992773314,1.4168868503523029,0.004389883549008404,11.358927789606263,0.2170910554249069,0.12368827423293668,1.1567194960290947,0.8432805039709073,1.012994052611801,2.1940927865131123
30.,1.1755216647547744,0.04315272164572677,1.405197040640784,0.004364033938136446,11.324478335245233,0.21502749837979573,0.12571429601686135,1.1817553516495165,0.8182446483504862,1.0454433347997758,2.206544409378697
31.,1.2093547096228243,0.04243249713278632,1.3939776052896846,0.004339441702304601,11.290645290377181,0.21266014096271674,0.12746058824847734,1.2058429499616776,0.7941570500383255,1.0775546796720417,2.2191297266640313
