time,adp,asa,asp,aspp,atp,hs,hsp,nadp,nadph,phos,thr
28.,1.1107836507650901,0.049159825673285584,1.40900920139305,0.005020100957468803,13.889216349234918,0.2489140198180522,0.11606777180165698,1.1645418231035893,0.8354581768964076,0.9896957780059628,2.1718290803564844
29.,1.1463983666778488,0.04855031851197833,1.3961347699342543,0.005009105259044113,13.853601633322157,0.24795066968261628,0.11860786863500683,1.191818531226292,0.8081814687737049,1.0227813927837963,2.1837472679770973
30.,1.1814163054420483,0.0479043085313897,1.3837782207410032,0.004999291991467124,13.818583694557955,0.24658365255308373,0.12089234644759972,1.2180644229926014,0.7819355770073958,1.0555246670029803,2.1958421797354535
31.,1.2158250068849972,0.04722199942732302,1.371932058952658,0.00499038017243746,13.784174993115007,0.24484049560992302,0.12292163754695618,1.2432959619356367,0.7567040380643607,1.0879129891656023,2.208093428290699
32.,1.2496141882464888,0.04650394561199661,1.3605879948592892,0.004982089693479444,13.750385811753517,0.24274778672945366,0.12469691873097312,1.2675308302057477,0.7324691697942495,1.1199351798220356,2.220481264374805
33.,1.2827757254906444,0.045751076912748385,1.3497369001487654,0.004974145266724836,13.71722427450936,0.24033125203234887,0.1262200794719749,1.290787982123748,0.7092120178762489,1.151581500751944,2.232986546167435
34.,1.3153036263830387,0.04496471301703702,1.33936878015343,0.004966280431150351,13.684696373616966,0.23761581986191144,0.12749369614774925,1.3130876758230188,0.6869123241769781,1.1828436498041386,2.2455907103887185
35.,1.3471939924334944,0.04414656701692437,1.3294727637924666,0.00495824151678806,13.652806007566513,0.2346256714478578,0.1285210105879522,1.33445148046343,0.6655485195365668,1.213714740328753,2.2582757456380094
36.,1.378444967432029,0.043298737670675456,1.3200371123564776,0.004949791449975685,13.62155503256798,0.2313842787343623,0.12930591143910844,1.3549022573678864,0.6450977426321103,1.2441892645429438,2.2710241683493995
37.,1.4090566710193297,0.04242369035504175,1.3110492476425906,0.004940713274743136,13.590943328980684,0.2279144300657017,0.1298529170480824,1.374464114370027,0.6255358856299701,1.2742630406965032,2.283819001613839
38.,1.439031116506381,0.04152422709943184,1.3024957992511919,0.004930813265676859,13.560968883493633,0.2242382446261251,0.13016715873400664,1.3931623336381562,0.606837666361841,1.303933144506696,2.2966437570235665
39.,1.4683721129557588,0.04060344653927042,1.294362670135684,0.004919923516345975,13.531627887044259,0.22037717671725524,0.13025436347105007,1.4110232742154936,0.5889767257845037,1.3331978259683614,2.309482419620393
40.,1.4970851523200444,0.03966469506499736,1.2866351187952771,0.004907903904323098,13.502914847679977,0.2163520111200805,0.13012083514560532,1.4280742514446834,0.571925748555314,1.362056413270115,2.322319435969717
41.,1.5251772831594472,0.03871151084009257,1.2792978558596346,0.004894643358046121,13.474822716840572,0.21218285092314346,0.12977343368604083,1.4443433962786765,0.5556566037213205,1.390509206115359,2.3351397053330434
42.,1.5526569730917683,0.03774756268384841,1.272335152272662,0.0048800603806843,13.447343026908252,0.20788909929837407,0.12921955149409645,1.4598594981773696,0.540140501822627,1.4185573612169862,2.347928573870335
43.,1.5795339626292688,0.03677658603573302,1.2657309558741656,0.004864102819701729,13.420466037370751,0.20348943676696418,0.12846708673597865,1.4746518358139145,0.5253481641860823,1.4462027730735867,2.360671831767457
44.,1.6058191134035744,0.035802318319744626,1.259469012927012,0.004846746905516869,13.394180886596448,0.19900179551713867,0.12752441317883256,1.4887500001411134,0.511249999858883,1.4734479533192233,2.3733557131517546
45.,1.6315242539569081,0.034828436000831096,1.2535329910567516,0.004827995615973315,13.368475746043112,0.1944433323127835,0.12640034638429704,1.5021837144842423,0.4978162855157538,1.5002959119566357,2.3859668986293627
46.,1.6566620262833807,0.033858495473719025,1.2479066001612686,0.004807876452825216,13.343337973716638,0.18983040146753613,0.12510410619435922,1.5149826562331452,0.4850173437668507,1.5267500436361947,2.39849252025029
47.,1.68124573614743,0.03289587966022703,1.2425737080983084,0.0047864387400284175,13.318754263852588,0.18517852925569553,0.1236452755643339,1.5271762844181584,0.4728237155818375,1.5528140218430664,2.410920168681405
48.,1.7052892099083639,0.031943751836092556,1.2375184483462258,0.004763750569802306,13.294710790091656,0.18050239099328783,0.12203375591176552,1.5387936769976271,0.46120632300236886,1.5784917034267947,2.4232379023428248
49.,1.7288066601694594,0.03100501779075441,1.2327253173270423,0.004739895530376702,13.271193339830557,0.17581579185532323,0.12027971925649912,1.549863381095176,0.45013661890482026,1.6037870453825824,2.435434258240003
50.,1.751812562082006,0.030082296975118192,1.2281792596442846,0.004714969348987491,13.248187437918016,0.17113165230531668,0.11839355752416225,1.5604132787440361,0.43958672125595993,1.6287040352088547,2.4474982642021295
51.,1.7743215416060958,0.029177902845073864,1.2238657400825714,0.00468907657567481,13.225678458393933,0.16646199880801044,0.1163858294710054,1.570470469967651,0.42952953003234534,1.6532466355594142,2.459419452217664
52.,1.7963482764970258,0.028293832191708303,1.2197708018041802,0.0046623274189900536,13.203651723503008,0.1618179602839127,0.11426720576083688,1.580061174293341,0.41993882570665547,1.6774187433171974,2.4711878725403706
53.,1.8179074102810544,0.027431762886868515,1.2158811107268588,0.004634834825486367,13.182092589718978,0.1572097705528693,0.11204841278332289,1.5892106510977435,0.410789348902253,1.7012241626722444,2.482794108224593
54.,1.839013479033191,0.02659305918227759,1.212183986550297,0.004606711872711741,13.160986520966848,0.1526467768112224,0.10974017584622972,1.597943138551063,0.402056861448934,1.724666591314249,2.49422928973726
55.,1.859680850391404,0.02577878349149833,1.2086674212972999,0.0045780695222305805,13.140319149608635,0.14813745400026507,0.1073531624017005,1.6062818103857945,0.3937181896142022,1.7477496184674721,2.5054851092870045
56.,1.8799236739470442,0.02498971345893665,1.2053200865393447,0.004549014756678484,13.120076326052992,0.14368942475864913,0.10489792597823723,1.6142487492795528,0.3857512507204443,1.770476733212128,2.516553834508153
57.,1.8997558419436267,0.024226363074434393,1.2021313306824046,0.004519649104421351,13.100244158056407,0.13930948451270553,0.10238485148597604,1.621864935317219,0.378135064682778,1.7928513413532285,2.5274283211400568
58.,1.9191909590922325,0.023489006616274823,1.1990911678020948,0.004490067538063968,13.0808090409078,0.1350036311492352,0.0998241025437599,1.629150247783489,0.3708497522165079,1.814876789010408,2.5381020243505685
59.,1.938242320263236,0.02277770428654417,1.1961902595471394,0.004460357719443464,13.061757679736797,0.13077709863649406,0.09722557144343776,1.6361234784250656,0.3638765215749311,1.8365563911003542,2.548569008366939
60.,1.9569228948289283,0.022092328525900488,1.19341989159032,0.0044305995540564165,13.04307710517111,0.12663439391046968,0.09459883232105097,1.6428023542997454,0.35719764570025114,1.8578934629538202,2.5588239540981985
61.,1.9752453164961683,0.021432590144822513,1.190771946011841,0.0044008650119742075,13.024754683503865,0.12257933632334726,0.0919530980476403,1.6492035683819124,0.35079643161808444,1.8788913534365528,2.5688621644603713
62.,1.9932218775682045,0.020798063571345695,1.1882388708671558,0.004371218169806941,13.006778122431832,0.11861509895632626,0.08929718128603675,1.6553428162036827,0.3446571837963141,1.8995534781123602,2.578679567149325
63.,2.010864526696973,0.020188210679124338,1.1858136480346886,0.0043417154286202134,12.989135473303065,0.11474425112590045,0.08663946008602373,1.661234836961496,0.3387651630385005,1.9198833511823277,2.588272714645639
64.,2.028184869319656,0.019602402814888287,1.183489760271573,0.004312405865245303,12.971815130680378,0.11096880145705848,0.08398784831060248,1.666893457693862,0.3331065423061344,1.9398846151438063,2.597638781280628
65.,2.045194170106523,0.01903994078418639,1.1812611582383068,0.004283331678496366,12.954805829893504,0.10729024095417407,0.08134977110271856,1.6723316393238674,0.3276683606761292,1.9595610673253072,2.606775557242114
66.,2.0619033568737817,0.018500072674508886,1.179122228094288,0.004254528696811172,12.93809664312625,0.10370958556631582,0.07873214551668246,1.6775615235489085,0.32243847645108775,1.9789166826602875,2.6156814394513903
67.,2.078323025530285,0.017982009493521887,1.1770677601212882,0.004226026919242347,12.921676974469753,0.10022741781436721,0.07614136635358407,1.6825944797415366,0.3174055202584594,1.9979556322574579,2.6243554192979914
68.,2.0944634457276576,0.017484938677144027,1.1750929187043995,0.004197851067129102,12.905536554272382,0.09684392711926398,0.07358329715713134,1.6874411511932905,0.3125588488067056,2.016682297503398,2.632797067274928
69.,2.110334566968288,0.01700803557884331,1.1731932138914956,0.004170021128868613,12.889665433031752,0.09355894854100126,0.07106326624732266,1.6921115001842277,0.30788849981576794,2.035101279592098,2.6410065146124633
70.,2.1259460249949402,0.016550473090042477,1.1713644746627956,0.004142552884781726,12.8740539750051,0.09037199970463561,0.06858606759582693,1.6966148514926316,0.3033851485073648,2.053217404514334,2.6489844320619125
71.,2.1413071483403328,0.016111429564618106,1.169602823970646,0.004115458403016648,12.858692851659708,0.08728231575073318,0.06615596628037168,1.7009599340716124,0.2990400659283827,2.0710357236569465,2.6567320060306088
72.,2.1564269649566543,0.015690095231059884,1.1679046555544872,0.004088746500719332,12.843573035043386,0.08428888220258393,0.06377670819708067,1.705154920712784,0.2948450792872103,2.0885615102588573,2.6642509123140616
73.,2.171314208875443,0.015285677276748968,1.1662666124949923,0.004062423167333544,12.828685791124599,0.08139046569048103,0.061451533660567256,1.709207465593096,0.2907925344068979,2.105800252047545,2.671543287709869
74.,2.1859773268695615,0.014897403782601418,1.1646855674422822,0.004036491948929482,12.814022673130482,0.07858564251433539,0.05918319448241258,1.7131247396613092,0.2868752603386847,2.122757640438221,2.6786116998294314
75.,2.2004244851031203,0.014524526675243616,1.1631586044338138,0.004010954293968335,12.799575514896919,0.07587282506003089,0.05697397408986475,1.7169134638672991,0.2830865361326952,2.1394395567192896,2.685459115447071
76.,2.2146635757638022,0.014166323849798079,1.1616830022058915,0.003985809861974158,12.785336424236238,0.07325028611263355,0.05482571022830898,1.7205799402726099,0.2794200597273843,2.155852055673522,2.6920888677413863
77.,2.2287022236765783,0.013822100600727564,1.1602562188969998,0.0039610567972856395,12.771297776323463,0.07071618113139953,0.052739819783093514,1.7241300811063294,0.27586991889366497,2.172001347096202,2.6985046227904856
78.,2.24254779289965,0.013491190482123865,1.158875878039814,0.003936691970476669,12.757452207100394,0.06826856856811339,0.05071732525817049,1.7275694358482263,0.27243056415176775,2.187893775671004,2.7047103456812946
79.,2.2562073933033897,0.01317295570313152,1.1575397557404652,0.0039127111902343735,12.743792606696655,0.065905428322305,0.04875888245998565,1.7309032164328089,0.26909678356718514,2.2035357996531713,2.710710266583872
80.,2.2696878871319863,0.012866787149398694,1.1562457689475405,0.003889109388525245,12.73031211286806,0.06362467843500029,0.046864808954158406,1.7341363206748075,0.26586367932518634,2.2189339687893037,2.7165088471253696
81.,2.282995895545857,0.01257210410787374,1.1549919647184774,0.0038658807818117034,12.717004104454189,0.06142419012749619,0.04503511288859816,1.737273354019786,0.2627266459802074,2.2340949018754483,2.722110747375736
82.,2.296137805141174,0.012288353760079192,1.1537765103970012,0.0038430190109408997,12.703862194858873,0.059301801293795746,0.04326952180854045,1.7403186497239806,0.2596813502760128,2.2490252643216935,2.7275207937296346
83.,2.309119774441153,0.012015010498243692,1.152597684621564,0.0038205172621437,12.690880225558894,0.05725532855532447,0.04156751112523577,1.7432762875658774,0.25672371243411607,2.263731746053772,2.732743947937481
84.,2.321947740352381,0.011751575109322331,1.151453869091041,0.003798368371375913,12.678052259647666,0.05528257798483349,0.039928331939350546,1.7461501111890194,0.25384988881097426,2.2782210400416525,2.7377852775040705
85.,2.334627424578376,0.011497573863901928,1.150343541020158,0.0037765649140212303,12.66537257542167,0.05338135460338132,0.03835103796124924,1.7489437441715388,0.2510562558284541,2.2924998217031023,2.7426499276372813
86.,2.3471643399818207,0.011252557540153777,1.1492652662229725,0.0037550992817664513,12.652835660018225,0.05154947075031044,0.03683451131201388,1.7516606049133256,0.24833939508666694,2.306574729388035,2.7473430948927744
87.,2.3595637968865515,0.01101610040723302,1.1482176927682346,0.0037339637482607627,12.640436203113497,0.049784753421481746,0.03537748703023133,1.754303920426776,0.24569607957321676,2.320452346108053,2.7518700026245484
88.,2.371830909310256,0.010787799187698524,1.1471995451555637,0.003713150524986253,12.628169090689791,0.048085050665930086,0.03397857614929888,1.7568767391119826,0.24312326088800973,2.334139182635962,2.756235878316511
89.,2.3839706011190036,0.01056727201451274,1.1462096189660702,0.0036926518085983484,12.616029398881041,0.04644823712574589,0.03263628724748481,1.759381942592106,0.24061805740788597,2.347641662062909,2.7604459328375754
90.,2.3959876120951114,0.010354157394859516,1.145246775945335,0.00367245982084278,12.604012387904936,0.04487221879852028,0.03134904640761888,1.761822256679629,0.2381777433203636,2.3609661058666345,2.764505341632811
91.,2.407886503910362,0.010148113190282486,1.144309939480554,0.0036525668420199567,12.592113496089684,0.043354937096230874,0.030115215554636646,1.7642002615393384,0.23579973846065408,2.3741187215136876,2.768419227836262
92.,2.419671665997241,0.009948815620404545,1.143398090437215,0.0036329652388472633,12.580328334002802,0.04189437226907993,0.028933109166971956,1.766518401109212,0.23348159889077938,2.387105591591402,2.7721926472674676
93.,2.4313473213115864,0.009755958295657877,1.1425102633238506,0.003613647487463434,12.568652678688458,0.04048854625759425,0.02780100938184605,1.7687789918359322,0.23122100816405836,2.3999326644422556,2.775830575253575
94.,2.442917531980789,0.009569251282965494,1.141645542756361,0.0035946061922258275,12.557082468019255,0.03913552503130193,0.026717179534823558,1.7709842307775656,0.22901576922242617,2.412605746253717,2.7793378952023096
95.,2.454386204832506,0.00938842020710969,1.1408030601959858,0.0035758341008693966,12.545613795167538,0.03783342046754954,0.025679876190690055,1.773136203122,0.22686379687799252,2.425130494540923,2.7827193888377817
96.,2.4657570967995754,0.009213205389551357,1.1399819909374125,0.003557324116524417,12.53424290320047,0.03658039181953177,0.0246873597359317,1.7752368891660562,0.22476311083393652,2.437512412947094,2.7859797280010343
97.,2.4770338201976174,0.009043361025685193,1.139181551325646,0.003539069307027218,12.522966179802427,0.03537464681838825,0.02373790361311033,1.7772881707967094,0.22271182920328306,2.4497568472774516,2.7891234679101307
98.,2.488219847872512,0.008878654400895459,1.1384009961822121,0.0035210629119031946,12.511780152127534,0.03421444245027879,0.022829802284518787,1.7792918375126783,0.2207081624873136,2.46186898267606,2.79215504177018
99.,2.4993185182156217,0.008718865145286707,1.137639616423037,0.0035032983473533776,12.500681481784422,0.0330980854456804,0.021961378016989556,1.7812495920216476,0.21875040797834377,2.473853841851247,2.7950787566216406
100.,2.510333040045266,0.008563784526581087,1.1368967368519447,0.0034857692095337685,12.489666959954778,0.03202393251474906,0.021130986581952386,1.7831630554456233,0.2168369445543687,2.4857162842537477,2.7978987903152275
